"","country","date","ccode","year","Month","Election.Lower","Inauguration.Lower","Election.Upper","Inauguration.Upper","Election.Exec","Inauguration.Exec","Combo","who","sessions","reservedareasecandfin","urgencybills","residualdecree","cdacontent","cdaoutcome","referendum2","budgetspending","budgetoutcome","vetochambers","vetooverride","lineitem","partialobservationsoverride","budgetveto","h_ballot","h_vote","h_pool","s_ballot","s_vote","s_pool","hpartys","govsh","mingov","govcoal" 
"5543","Uruguay",Dec 2002,100,2002,"December",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.555555522441864,0,1
"5544","Uruguay",Dec 2002,100,2002,"December",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.555555522441864,0,1
"5545","Uruguay",Jan 2003,100,2003,"January",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.555555522441864,0,1
"5546","Uruguay",Feb 2003,100,2003,"February",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.555555522441864,0,1
"5547","Uruguay",Mar 2003,100,2003,"March",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5548","Uruguay",Apr 2003,100,2003,"April",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5549","Uruguay",May 2003,100,2003,"May",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5550","Uruguay",Jun 2003,100,2003,"June",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5551","Uruguay",Jul 2003,100,2003,"July",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5552","Uruguay",Aug 2003,100,2003,"August",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5553","Uruguay",Sep 2003,100,2003,"September",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5554","Uruguay",Oct 2003,100,2003,"October",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5555","Uruguay",Nov 2003,100,2003,"November",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5556","Uruguay",Dec 2003,100,2003,"December",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5557","Uruguay",Jan 2004,100,2004,"January",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5558","Uruguay",Feb 2004,100,2004,"February",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5559","Uruguay",Mar 2004,100,2004,"March",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5560","Uruguay",Apr 2004,100,2004,"April",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5561","Uruguay",May 2004,100,2004,"May",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5562","Uruguay",Jun 2004,100,2004,"June",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5563","Uruguay",Jul 2004,100,2004,"July",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5564","Uruguay",Aug 2004,100,2004,"August",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5565","Uruguay",Sep 2004,100,2004,"September",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5566","Uruguay",Oct 2004,100,2004,"October",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5567","Uruguay",Nov 2004,100,2004,"November",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5568","Uruguay",Dec 2004,100,2004,"December",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5569","Uruguay",Jan 2005,100,2005,"January",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5570","Uruguay",Feb 2005,100,2005,"February",NA,NA,NA,NA,NA,NA,5,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.333333343267441,0.333333313465118,1,0
"5571","Uruguay",Mar 2005,100,2005,"March",NA,1,NA,1,NA,1,6,3,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5572","Uruguay",Apr 2005,100,2005,"April",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5573","Uruguay",May 2005,100,2005,"May",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5574","Uruguay",Jun 2005,100,2005,"June",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5575","Uruguay",Jul 2005,100,2005,"July",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5576","Uruguay",Aug 2005,100,2005,"August",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5577","Uruguay",Sep 2005,100,2005,"September",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5578","Uruguay",Oct 2005,100,2005,"October",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5579","Uruguay",Nov 2005,100,2005,"November",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5580","Uruguay",Dec 2005,100,2005,"December",NA,NA,NA,NA,NA,NA,6,0,1,1,2,0,0,0,0,1,0,3,2,1,2,1,1,1,0,NA,NA,NA,0.535353535,0.535353535,0,0
"5581","Venezuela",Jan 1979,110,1979,"January",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5582","Venezuela",Feb 1979,110,1979,"February",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5583","Venezuela",Mar 1979,110,1979,"March",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5584","Venezuela",Apr 1979,110,1979,"April",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5585","Venezuela",May 1979,110,1979,"May",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5586","Venezuela",Jun 1979,110,1979,"June",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5587","Venezuela",Jul 1979,110,1979,"July",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5588","Venezuela",Aug 1979,110,1979,"August",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5589","Venezuela",Sep 1979,110,1979,"September",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5590","Venezuela",Oct 1979,110,1979,"October",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5591","Venezuela",Nov 1979,110,1979,"November",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5592","Venezuela",Dec 1979,110,1979,"December",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5593","Venezuela",Jan 1980,110,1980,"January",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5594","Venezuela",Feb 1980,110,1980,"February",NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
"5595","Venezuela",Mar 1980,110,1980,"March",NA,1,NA,1,NA,1,2,3,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5596","Venezuela",Apr 1980,110,1980,"April",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5597","Venezuela",May 1980,110,1980,"May",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5598","Venezuela",Jun 1980,110,1980,"June",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5599","Venezuela",Jul 1980,110,1980,"July",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5600","Venezuela",Aug 1980,110,1980,"August",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5601","Venezuela",Sep 1980,110,1980,"September",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5602","Venezuela",Oct 1980,110,1980,"October",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5603","Venezuela",Nov 1980,110,1980,"November",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5604","Venezuela",Dec 1980,110,1980,"December",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5605","Venezuela",Jan 1981,110,1981,"January",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5606","Venezuela",Feb 1981,110,1981,"February",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5607","Venezuela",Mar 1981,110,1981,"March",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5608","Venezuela",Apr 1981,110,1981,"April",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5609","Venezuela",May 1981,110,1981,"May",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5610","Venezuela",Jun 1981,110,1981,"June",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5611","Venezuela",Jul 1981,110,1981,"July",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5612","Venezuela",Aug 1981,110,1981,"August",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5613","Venezuela",Sep 1981,110,1981,"September",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5614","Venezuela",Oct 1981,110,1981,"October",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5615","Venezuela",Nov 1981,110,1981,"November",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5616","Venezuela",Dec 1981,110,1981,"December",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5617","Venezuela",Jan 1982,110,1982,"January",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5618","Venezuela",Feb 1982,110,1982,"February",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5619","Venezuela",Mar 1982,110,1982,"March",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5620","Venezuela",Apr 1982,110,1982,"April",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5621","Venezuela",May 1982,110,1982,"May",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5622","Venezuela",Jun 1982,110,1982,"June",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5623","Venezuela",Jul 1982,110,1982,"July",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5624","Venezuela",Aug 1982,110,1982,"August",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5625","Venezuela",Sep 1982,110,1982,"September",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5626","Venezuela",Oct 1982,110,1982,"October",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5627","Venezuela",Nov 1982,110,1982,"November",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5628","Venezuela",Dec 1982,110,1982,"December",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5629","Venezuela",Jan 1983,110,1983,"January",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5630","Venezuela",Feb 1983,110,1983,"February",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5631","Venezuela",Mar 1983,110,1983,"March",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5632","Venezuela",Apr 1983,110,1983,"April",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5633","Venezuela",May 1983,110,1983,"May",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5634","Venezuela",Jun 1983,110,1983,"June",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5635","Venezuela",Jul 1983,110,1983,"July",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5636","Venezuela",Aug 1983,110,1983,"August",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5637","Venezuela",Sep 1983,110,1983,"September",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5638","Venezuela",Oct 1983,110,1983,"October",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5639","Venezuela",Nov 1983,110,1983,"November",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5640","Venezuela",Dec 1983,110,1983,"December",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5641","Venezuela",Jan 1984,110,1984,"January",NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.419191926717758,0.419191926717758,1,0
"5642","Venezuela",Feb 1984,110,1984,"February",NA,1,NA,1,NA,1,3,3,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5643","Venezuela",Mar 1984,110,1984,"March",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5644","Venezuela",Apr 1984,110,1984,"April",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5645","Venezuela",May 1984,110,1984,"May",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5646","Venezuela",Jun 1984,110,1984,"June",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5647","Venezuela",Jul 1984,110,1984,"July",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5648","Venezuela",Aug 1984,110,1984,"August",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5649","Venezuela",Sep 1984,110,1984,"September",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5650","Venezuela",Oct 1984,110,1984,"October",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5651","Venezuela",Nov 1984,110,1984,"November",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5652","Venezuela",Dec 1984,110,1984,"December",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5653","Venezuela",Jan 1985,110,1985,"January",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5654","Venezuela",Feb 1985,110,1985,"February",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5655","Venezuela",Mar 1985,110,1985,"March",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5656","Venezuela",Apr 1985,110,1985,"April",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5657","Venezuela",May 1985,110,1985,"May",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5658","Venezuela",Jun 1985,110,1985,"June",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5659","Venezuela",Jul 1985,110,1985,"July",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5660","Venezuela",Aug 1985,110,1985,"August",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5661","Venezuela",Sep 1985,110,1985,"September",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5662","Venezuela",Oct 1985,110,1985,"October",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5663","Venezuela",Nov 1985,110,1985,"November",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5664","Venezuela",Dec 1985,110,1985,"December",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5665","Venezuela",Jan 1986,110,1986,"January",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5666","Venezuela",Feb 1986,110,1986,"February",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5667","Venezuela",Mar 1986,110,1986,"March",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
"5668","Venezuela",Apr 1986,110,1986,"April",NA,NA,NA,NA,NA,NA,3,0,1,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,NA,NA,NA,0.564999997615814,0.564999997615814,0,0
