"year","country","type","mood_spline","Heterogeneity_spline","mood_const","Heterogeneity_const","exec_party_spline","median_party_spline","exec_party_const","median_party_const","CitizenMood","CitizenHet","group","elec_family","thresh","dm","sa.formula","gdp2y","infl2y","unemp2y","decade","lag_mood_const","ChangeMoodConst","lag_mood_spline","ChangeMoodSpline","lag_CitMood","lag_CitHet","ChangeCitMood","lag_ChangeCitMood","mm_cong_spline","mm_cong_const","oo_cong_spline","oo_cong_const","mo_cong_spline","mo_cong_const"
2005,"Paraguay","Legislator",0.689962388993264,2.04020641406178,0.643844093696972,1.83333856260171,-0.253170099491826,-0.141093660144,-0.283773913043478,-0.174,0.481180643288656,1.39595033932971,2,"PR",0,8.27,"D'Hondt",1.413173,-0.696497200375887,6.600000143,"2000",0.643844093696972,0,0.62123439628591,0.0687279927073539,0.698956541774851,1.19550345725118,-0.217775898486195,0.052698466010029,0.846,0.869,0.991086020908256,0.947766280098127,0.999835023267699,0.996813839653197
2006,"Paraguay","Legislator",0.867596174776006,1.70385555828012,0.643844093696972,1.83333856260171,-0.186954709848174,-0.0939950027674286,-0.283773913043478,-0.174,0.685390454532832,3.09206454203585,2,"PR",0,8.27,"D'Hondt",1.884143,-0.192578989779934,6.25,"2000",0.643844093696972,0,0.689962388993264,0.177633785782743,0.481180643288656,1.39595033932971,0.204209811244176,-0.217775898486195,0.855,0.912,0.721284475893888,0.86009412237807,0.932001826201467,0.981524507604546
2007,"Paraguay","Legislator",1.17170385659111,1.16199069000732,0.643844093696972,1.83333856260171,-0.0790024626059129,-0.0224555518605715,-0.283773913043478,-0.174,0.181329922798609,2.29104118206368,2,"PR",0,8.27,"D'Hondt",3.60016,-0.0644479836701466,6.149999857,"2000",0.643844093696972,0,0.867596174776006,0.304107681815105,0.685390454532832,3.09206454203585,-0.504060531734223,0.204209811244176,0.714,0.874,0.672805613281276,0.960110886660371,0.983950551190273,0.999902719043899
2008,"Paraguay","Legislator",1.61985353739555,0.624770705586727,1.61985353739555,0.624770705586727,0.076532544,0.0765325439999999,0.076532544,0.076532544,1.23574361446226,3.40520755146752,2,"PR",0,8.27,"D'Hondt",4.441785,-0.0118568990728458,5.599999905,"2000",0.643844093696972,0.976009443698578,1.17170385659111,0.448149680804439,0.181329922798609,2.29104118206368,1.05441369166365,-0.504060531734223,0.458,0.512,0.410084197673553,0.410084197673553,0.728873446055527,0.700972683506966
1996,"Paraguay","President",2.13634896173699,6.3797463796085,0.958473500325232,7.1589715475981,0.0644761944205217,0.0385586474640001,0.079811875,0.105246428571429,-0.0979456611199906,2.22979091930877,5,"Plurality",0,1,"Plurality",1.8230385,0.457638056150329,3.900000095,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Paraguay","President",2.31498431011055,6.25146281906637,0.958473500325232,7.1589715475981,0.0181254451036522,0.00104347712228574,0.079811875,0.105246428571429,-0.0979456611199906,2.22979091930877,5,"Plurality",0,1,"Plurality",0.6152835,-0.158155734407155,4.850000143,"1990",0.958473500325232,0,2.13634896173699,0.178635348373564,-0.0979456611199906,2.22979091930877,0,NA,0.617,0.694,0.293003374938703,0.486282183490847,0.449183125875061,0.858452277058971
1998,"Paraguay","President",2.40414392402303,6.17514198187537,2.40414392402303,6.17514198187537,-0.0391015625,-0.0391015625,-0.0391015625,-0.0391015625,1.05249806398271,0.579516043680495,5,"Plurality",0,1,"Plurality",-0.0634750000000001,0.00917953476607439,5.300000191,"1990",0.958473500325232,1.4456704236978,2.31498431011055,0.08915961391248,-0.0979456611199906,2.22979091930877,1.1504437251027,0,0.62,0.635,0.285543809113941,0.285543809113941,0.452763566089743,0.433768072036083
1999,"Paraguay","President",2.41433930442688,6.14516204383728,2.40414392402303,6.17514198187537,-0.101358926625391,-0.0788686199794286,-0.0391015625,-0.0391015625,1.34188484135221,0.875436641208325,5,"Plurality",0,1,"Plurality",-2.741585,-0.0099444959965804,5.950000048,"1990",2.40414392402303,0,2.40414392402303,0.0101953804038524,1.05249806398271,0.579516043680495,0.289386777369499,1.1504437251027,0.536,0.47,0.42339848372363,0.425234095401956,0.153598026308598,0.146731028295964
2000,"Paraguay","President",2.35608195227456,6.15708101912471,2.40414392402303,6.17514198187537,-0.162800745507478,-0.115249843892571,-0.0391015625,-0.0391015625,1.18197322010518,2.59936344433348,5,"Plurality",0,1,"Plurality",-3.83569,-0.255688291296694,7.099999905,"2000",2.40414392402303,0,2.41433930442688,-0.0582573521523186,1.34188484135221,0.875436641208325,-0.15991162124703,0.289386777369499,0.581,0.569,0.496475739428538,0.484905125841369,0.429270943945844,0.400758755589534
2001,"Paraguay","President",2.23988336851853,6.20734058023147,2.40414392402303,6.17514198187537,-0.217581117381217,-0.145237382816,-0.0391015625,-0.0391015625,1.19440563614161,3.5611629683874,5,"Plurality",0,1,"Plurality",-3.50137,-0.205965811313792,7.599999905,"2000",2.40414392402303,0,2.35608195227456,-0.116198583756034,1.18197322010518,2.59936344433348,0.0124324160364302,-0.15991162124703,0.742,0.725,0.485929864708136,0.450010432698499,0.874756161716628,0.810122717969425
2002,"Paraguay","President",2.07625505411124,6.29302559896392,2.40414392402303,6.17514198187537,-0.259854140481565,-0.165823385326286,-0.0391015625,-0.0391015625,1.42364383670737,1.44192971574944,5,"Plurality",0,1,"Plurality",-2.30631,-0.059666975979483,9.1499998575,"2000",2.40414392402303,0,2.23988336851853,-0.163628314407293,1.19440563614161,3.5611629683874,0.22923820056576,0.0124324160364302,0.807,0.798,0.531392145647299,0.452542278641851,0.953493804754424,0.886905506492427
2003,"Paraguay","President",1.87570851000514,6.4116628869714,1.87570851000514,6.4116628869714,-0.283773913043478,-0.174,-0.283773913043478,-0.174,0.646258075764822,1.78661607048932,5,"Plurality",0,1,"Plurality",0.30023,0.605849294560904,9.2999999525,"2000",2.40414392402303,-0.52843541401789,2.07625505411124,-0.200546544106096,1.42364383670737,1.44192971574944,-0.777385760942548,0.22923820056576,0.651,0.653,0.688674560017296,0.688674560017296,0.901449103763088,0.915744775854233
2004,"Paraguay","President",1.6487552371527,6.56104715961913,1.87570851000514,6.4116628869714,-0.283494533301913,-0.166759375413714,-0.283773913043478,-0.174,0.698956541774851,1.19550345725118,5,"Plurality",0,1,"Plurality",2.391355,0.0149167439948708,7.650000095,"2000",1.87570851000514,0,1.87570851000514,-0.226953272852443,0.646258075764822,1.78661607048932,0.052698466010029,-0.777385760942548,0.664,0.641,0.49937648815788,0.448541032642759,0.726056577495716,0.683162728922626
2005,"Paraguay","President",1.40590673650636,6.73908566625045,1.87570851000514,6.4116628869714,-0.253170099491826,-0.141093660144,-0.283773913043478,-0.174,0.481180643288656,1.39595033932971,5,"Plurality",0,1,"Plurality",1.413173,-0.696497200375887,6.600000143,"2000",1.87570851000514,0,1.6487552371527,-0.242848500646334,0.698956541774851,1.19550345725118,-0.217775898486195,0.052698466010029,0.63,0.593,0.585840174532621,0.459400066978235,0.766810494189372,0.488146048500586
2006,"Paraguay","President",1.15767450901859,6.94365561896918,1.87570851000514,6.4116628869714,-0.186954709848174,-0.0939950027674286,-0.283773913043478,-0.174,0.685390454532832,3.09206454203585,5,"Plurality",0,1,"Plurality",1.884143,-0.192578989779934,6.25,"2000",1.87570851000514,0,1.40590673650636,-0.248232227487768,0.481180643288656,1.39595033932971,0.204209811244176,-0.217775898486195,0.633,0.589,0.596482946011021,0.417618860861811,0.797601440824958,0.476263794196878
2007,"Paraguay","President",0.914570055641848,7.17247078570298,1.87570851000514,6.4116628869714,-0.0790024626059129,-0.0224555518605715,-0.283773913043478,-0.174,0.181329922798609,2.29104118206368,5,"Plurality",0,1,"Plurality",3.60016,-0.0644479836701466,6.149999857,"2000",1.87570851000514,0,1.15767450901859,-0.243104453376747,0.685390454532832,3.09206454203585,-0.504060531734223,0.204209811244176,0.781,0.723,0.813550761091186,0.456554698757832,0.998228239637443,0.871585496444542
2008,"Paraguay","President",0.687104877328579,7.42295557935683,0.687104877328579,7.42295557935683,0.076532544,0.0765325439999999,0.076532544,0.076532544,1.23574361446226,3.40520755146752,5,"Plurality",0,1,"Plurality",4.441785,-0.0118568990728458,5.599999905,"2000",1.87570851000514,-1.18860363267656,0.914570055641848,-0.227465178313269,0.181329922798609,2.29104118206368,1.05441369166365,-0.504060531734223,0.738,0.707,0.664109863822347,0.664109863822347,0.947638013691165,0.948835235207048
1996,"Paraguay","Senator",1.85767726443414,0.39925367190132,2.0582680943948,0.833758600078518,0.0644761944205217,0.0385586474640001,0.079811875,0.105246428571429,-0.0979456611199906,2.22979091930877,2,"PR",0,45,"D'Hondt",1.8230385,0.457638056150329,3.900000095,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Paraguay","Senator",1.69680652838776,0.425817611621634,2.0582680943948,0.833758600078518,0.0181254451036522,0.00104347712228574,0.079811875,0.105246428571429,-0.0979456611199906,2.22979091930877,2,"PR",0,45,"D'Hondt",0.6152835,-0.158155734407155,4.850000143,"1990",2.0582680943948,0,1.85767726443414,-0.160870736046385,-0.0979456611199906,2.22979091930877,0,NA,0.336,0.41,0.357813477615035,0.316835321515445,0.633272479772679,0.515498934963784
1998,"Paraguay","Senator",1.5133050972742,0.50259277926335,1.5133050972742,0.50259277926335,-0.0391015625,-0.0391015625,-0.0391015625,-0.0391015625,1.05249806398271,0.579516043680495,2,"PR",0,45,"D'Hondt",-0.0634750000000001,0.00917953476607439,5.300000191,"1990",2.0582680943948,-0.5449629971206,1.69680652838776,-0.183501431113555,-0.0979456611199906,2.22979091930877,1.1504437251027,0,0.397,0.41,0.38295824205522,0.38295824205522,0.633101593821432,0.633288704199254
1999,"Paraguay","Senator",1.32179669187102,0.63572018046054,1.5133050972742,0.50259277926335,-0.101358926625391,-0.0788686199794286,-0.0391015625,-0.0391015625,1.34188484135221,0.875436641208325,2,"PR",0,45,"D'Hondt",-2.741585,-0.0099444959965804,5.950000048,"1990",1.5133050972742,0,1.5133050972742,-0.191508405403179,1.05249806398271,0.579516043680495,0.289386777369499,1.1504437251027,0.832,0.668,0.787836666666588,0.684553111540544,0.805186332048263,0.626548176004042
2000,"Paraguay","Senator",1.13690503295577,0.834472603499143,1.5133050972742,0.50259277926335,-0.162800745507478,-0.115249843892571,-0.0391015625,-0.0391015625,1.18197322010518,2.59936344433348,2,"PR",0,45,"D'Hondt",-3.83569,-0.255688291296694,7.099999905,"2000",1.5133050972742,0,1.32179669187102,-0.184891658915254,1.34188484135221,0.875436641208325,-0.15991162124703,0.289386777369499,0.883,0.792,0.829889424728847,0.853664596411584,0.924136860155289,0.976798464886887
2001,"Paraguay","Senator",0.973253841305985,1.1007626963254,1.5133050972742,0.50259277926335,-0.217581117381217,-0.145237382816,-0.0391015625,-0.0391015625,1.19440563614161,3.5611629683874,2,"PR",0,45,"D'Hondt",-3.50137,-0.205965811313792,7.599999905,"2000",1.5133050972742,0,1.13690503295577,-0.163651191649782,1.18197322010518,2.59936344433348,0.0124324160364302,-0.15991162124703,0.784,0.604,0.827321889215885,0.751127511591195,0.991317143209368,0.987763134841689
2002,"Paraguay","Senator",0.845466837699222,1.41302570665378,1.5133050972742,0.50259277926335,-0.259854140481565,-0.165823385326286,-0.0391015625,-0.0391015625,1.42364383670737,1.44192971574944,2,"PR",0,45,"D'Hondt",-2.30631,-0.059666975979483,9.1499998575,"2000",1.5133050972742,0,0.973253841305985,-0.127787003606763,1.19440563614161,3.5611629683874,0.22923820056576,0.0124324160364302,0.763,0.571,0.741323476761655,0.75820790702368,0.992740909938143,0.986382702402308
2003,"Paraguay","Senator",0.768167742913026,1.70930815721183,0.768167742913026,1.70930815721183,-0.283773913043478,-0.174,-0.283773913043478,-0.174,0.646258075764822,1.78661607048932,2,"PR",0,45,"D'Hondt",0.30023,0.605849294560904,9.2999999525,"2000",1.5133050972742,-0.745137354361174,0.845466837699222,-0.0772990947861965,1.42364383670737,1.44192971574944,-0.777385760942548,0.22923820056576,0.84,0.824,0.604055838528,0.604055838528,0.810040849317382,0.826060390207139
2004,"Paraguay","Senator",0.755980277724943,1.88687796999372,0.768167742913026,1.70930815721183,-0.283494533301913,-0.166759375413714,-0.283773913043478,-0.174,0.698956541774851,1.19550345725118,2,"PR",0,45,"D'Hondt",2.391355,0.0149167439948708,7.650000095,"2000",0.768167742913026,0,0.768167742913026,-0.0121874651880826,0.646258075764822,1.78661607048932,0.052698466010029,-0.777385760942548,0.932,0.953,0.901126424463422,0.891337359220651,0.991964374754604,0.992379654569269
2005,"Paraguay","Senator",0.823528162912522,1.84060082721083,0.768167742913026,1.70930815721183,-0.253170099491826,-0.141093660144,-0.283773913043478,-0.174,0.481180643288656,1.39595033932971,2,"PR",0,45,"D'Hondt",1.413173,-0.696497200375887,6.600000143,"2000",0.768167742913026,0,0.755980277724943,0.0675478851875788,0.698956541774851,1.19550345725118,-0.217775898486195,0.052698466010029,0.863,0.906,0.889227490009353,0.935268915005286,0.974374688358662,0.996258650987586
2006,"Paraguay","Senator",0.98543511925331,1.53640943545149,0.768167742913026,1.70930815721183,-0.186954709848174,-0.0939950027674286,-0.283773913043478,-0.174,0.685390454532832,3.09206454203585,2,"PR",0,45,"D'Hondt",1.884143,-0.192578989779934,6.25,"2000",0.768167742913026,0,0.823528162912522,0.161906956340787,0.481180643288656,1.39595033932971,0.204209811244176,-0.217775898486195,0.825,0.913,0.664781136422224,0.777008565425301,0.878650330190948,0.94808869763161
2007,"Paraguay","Senator",1.25632486752485,1.06273522515227,0.768167742913026,1.70930815721183,-0.0790024626059129,-0.0224555518605715,-0.283773913043478,-0.174,0.181329922798609,2.29104118206368,2,"PR",0,45,"D'Hondt",3.60016,-0.0644479836701466,6.149999857,"2000",0.768167742913026,0,0.98543511925331,0.270889748271543,0.685390454532832,3.09206454203585,-0.504060531734223,0.204209811244176,0.672,0.836,0.636563813059126,0.923550956167517,0.973855037228232,0.999563508089431
2008,"Paraguay","Senator",1.6508211285047,0.589865705487284,1.6508211285047,0.589865705487284,0.076532544,0.0765325439999999,0.076532544,0.076532544,1.23574361446226,3.40520755146752,2,"PR",0,45,"D'Hondt",4.441785,-0.0118568990728458,5.599999905,"2000",0.768167742913026,0.882653385591674,1.25632486752485,0.394496260979847,0.181329922798609,2.29104118206368,1.05441369166365,-0.504060531734223,0.475,0.463,0.404941713373737,0.404941713373737,0.718937858096572,0.731871638781128
1996,"Peru","Legislator",1.71277404477161,0.478504427045378,1.91046087524386,0.581877957252656,0.404104829295795,0.337681076997905,0.468468509335702,0.468468509335702,-0.611587175979293,2.0395275782394,2,"PR",0.04,13.23,"D'Hondt",3.322305,-0.0521524381865517,6,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Peru","Legislator",1.53692777656089,0.419653371033168,1.91046087524386,0.581877957252656,0.346816548030424,0.227253793894221,0.468468509335702,0.468468509335702,-0.611587175979293,2.0395275782394,2,"PR",0.04,13.23,"D'Hondt",2.96346,-0.111416572489452,5.9000000955,"1990",1.91046087524386,0,1.71277404477161,-0.175846268210724,-0.611587175979293,2.0395275782394,0,NA,0.269,0.272,0.317610052699039,0.283925711817792,0.46561347786562,0.396273286720217
1998,"Peru","Legislator",1.38292207061169,0.392505885635433,1.91046087524386,0.581877957252656,0.296603665539587,0.13718666002465,0.468468509335702,0.468468509335702,0.141752986348606,0.584390474776557,2,"PR",0.04,13.23,"D'Hondt",1.47824,-0.209960423714041,5.100000143,"1990",1.91046087524386,0,1.53692777656089,-0.154005705949201,-0.611587175979293,2.0395275782394,0.753340162327899,0,0.313,0.264,0.333944535699271,0.283925711817792,0.529844041436648,0.393413260473863
1999,"Peru","Legislator",1.25075692692401,0.391518539546006,1.91046087524386,0.581877957252656,0.253466181823285,0.0674796753891924,0.468468509335702,0.468468509335702,0.929907405319297,0.715501555803348,2,"PR",0.04,13.23,"D'Hondt",-0.902098,-0.326651044744557,5.600000143,"1990",1.91046087524386,0,1.38292207061169,-0.132165143687679,0.141752986348606,0.584390474776557,0.788154418970691,0.753340162327899,0.247,0.117,0.474157482952435,0.36117930822923,0.225162673592727,0.100287151776375
2000,"Peru","Legislator",1.14043234549785,0.416494424431022,1.91046087524386,0.581877957252656,0.217404096881518,0.0181328399878474,0.468468509335702,0.468468509335702,1.47301685733642,1.71494409124403,2,"PR",0.04,13.23,"D'Hondt",0.676217,-0.407048126163219,6.350000143,"2000",1.91046087524386,0,1.25075692692401,-0.110324581426156,0.929907405319297,0.715501555803348,0.543109452017124,0.788154418970691,0.738,0.441,0.82608789526674,0.504909367601213,0.91256672683542,0.358534439213443
2001,"Peru","Legislator",1.05194832633322,0.472516254941748,1.05194832633322,0.472516254941748,0.188417410714286,-0.0108538461793846,0.188417410714286,-0.0108538461793846,1.37124148787272,3.04010771913653,2,"PR",0.04,13.23,"D'Hondt",0.291733,-0.441274312252878,5.75,"2000",1.91046087524386,-0.85851254891064,1.14043234549785,-0.0884840191646337,1.47301685733642,1.71494409124403,-0.101775369463701,0.543109452017124,0.627,0.629,0.703695830414351,0.703695830414351,0.928648041614909,0.943436175879358
2002,"Peru","Legislator",0.985304869430109,0.571708982515936,1.05194832633322,0.472516254941748,0.166506123321589,-0.0194803831125036,0.188417410714286,-0.0108538461793846,0.554688177460903,2.55890227539497,2,"PR",0.04,13.23,"D'Hondt",1.697918,-0.523279335299914,5.399999857,"2000",1.05194832633322,0,1.05194832633322,-0.0666434569031112,1.37124148787272,3.04010771913653,-0.816553310411817,-0.101775369463701,0.607,0.593,0.721533717121717,0.757981644377727,0.976939187427724,0.994739665977997
2003,"Peru","Legislator",0.94050197478852,0.737707127809789,1.05194832633322,0.472516254941748,0.151670234703427,-0.00774677081150969,0.188417410714286,-0.0108538461793846,0.141164573371178,2.69987368137521,2,"PR",0.04,13.23,"D'Hondt",3.48503,-0.516847568786421,5.899999857,"2000",1.05194832633322,0,0.985304869430109,-0.0448028946415887,0.554688177460903,2.55890227539497,-0.413523604089725,-0.816553310411817,0.638,0.566,0.721597664800556,0.667886606581471,0.978879116574492,0.952707109843858
2004,"Peru","Legislator",0.917539642408454,1.01518138325729,1.05194832633322,0.472516254941748,0.1439097448598,0.0243469907235972,0.188417410714286,-0.0108538461793846,0.346995973105892,1.3350238547121,2,"PR",0.04,13.23,"D'Hondt",3.265925,-0.43713960520849,5.649999857,"2000",1.05194832633322,0,0.94050197478852,-0.0229623323800663,0.141164573371178,2.69987368137521,0.205831399734714,-0.413523604089725,0.693,0.536,0.56294417627802,0.52334545887248,0.926429627729129,0.896884554883296
2005,"Peru","Legislator",0.91641787228991,1.48988933536893,1.05194832633322,0.472516254941748,0.143224653790707,0.0768009014928171,0.188417410714286,-0.0108538461793846,0.548866128075642,1.57250393854568,2,"PR",0.04,13.23,"D'Hondt",4.327195,-0.45184078581076,5.199999809,"2000",1.05194832633322,0,0.917539642408454,-0.00112177011854364,0.346995973105892,1.3350238547121,0.20187015496975,0.205831399734714,0.82,0.525,0.637177294722296,0.586526654605383,0.874839669453483,0.768774885627725
2006,"Peru","Legislator",0.937136664432889,2.33192768987989,0.937136664432889,2.33192768987989,0.14961496149615,0.14961496149615,0.14961496149615,0.14961496149615,0.802272387126961,2.8104460404479,2,"PR",0.04,13.23,"D'Hondt",5.60478,-0.489971972997897,4.899999857,"2000",1.05194832633322,-0.114811661900331,0.91641787228991,0.0207187921429788,0.548866128075642,1.57250393854568,0.253406259051319,0.20187015496975,0.831,0.837,0.720320696731021,0.720320696731021,0.927394555357536,0.938358775357147
1996,"Peru","President",0.276256764813252,6.20672745029163,0.311997169177886,6.13433200998018,0.404104829295795,0.337681076997905,0.468468509335702,0.468468509335702,-0.611587175979293,2.0395275782394,4,"TRS",0.5,1,"Majority",3.322305,-0.0521524381865517,6,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Peru","President",0.272687707241034,6.27061571528473,0.311997169177886,6.13433200998018,0.346816548030424,0.227253793894221,0.468468509335702,0.468468509335702,-0.611587175979293,2.0395275782394,4,"TRS",0.5,1,"Majority",2.96346,-0.111416572489452,5.9000000955,"1990",0.311997169177886,0,0.276256764813252,-0.00356905757221793,-0.611587175979293,2.0395275782394,0,NA,0.688,0.701,0.530708130169918,0.519862829263298,0.84389980022149,0.82896798386595
1998,"Peru","President",0.301289996461232,6.32571778046561,0.311997169177886,6.13433200998018,0.296603665539587,0.13718666002465,0.468468509335702,0.468468509335702,0.141752986348606,0.584390474776557,4,"TRS",0.5,1,"Majority",1.47824,-0.209960423714041,5.100000143,"1990",0.311997169177886,0,0.272687707241034,0.0286022892201987,-0.611587175979293,2.0395275782394,0.753340162327899,0,0.699,0.707,0.522772718712598,0.519862829263298,0.804573819505814,0.806167003407142
1999,"Peru","President",0.362063632473848,6.37179143534647,0.311997169177886,6.13433200998018,0.253466181823285,0.0674796753891924,0.468468509335702,0.468468509335702,0.929907405319297,0.715501555803348,4,"TRS",0.5,1,"Majority",-0.902098,-0.326651044744557,5.600000143,"1990",0.311997169177886,0,0.301289996461232,0.0607736360126153,0.141752986348606,0.584390474776557,0.788154418970691,0.753340162327899,0.585,0.594,0.819463472825729,0.854522513055622,0.829766064003247,0.9297609663677
2000,"Peru","President",0.45500861527888,6.40863305682686,0.311997169177886,6.13433200998018,0.217404096881518,0.0181328399878474,0.468468509335702,0.468468509335702,1.47301685733642,1.71494409124403,4,"TRS",0.5,1,"Majority",0.676217,-0.407048126163219,6.350000143,"2000",0.311997169177886,0,0.362063632473848,0.0929449828050319,0.929907405319297,0.715501555803348,0.543109452017124,0.788154418970691,0.551,0.558,0.67801262483414,0.618081261655728,0.674505982079971,0.595053171532403
2001,"Peru","President",0.580124944876328,6.4360791082305,0.580124944876328,6.4360791082305,0.188417410714286,-0.0108538461793846,0.188417410714286,-0.0108538461793846,1.37124148787272,3.04010771913653,4,"TRS",0.5,1,"Majority",0.291733,-0.441274312252878,5.75,"2000",0.311997169177886,0.268127775698442,0.45500861527888,0.125116329597449,1.47301685733642,1.71494409124403,-0.101775369463701,0.543109452017124,0.658,0.648,0.528292182674262,0.528292182674262,0.79213497598666,0.778963282719739
2002,"Peru","President",0.737412621266193,6.45400734855605,0.580124944876328,6.4360791082305,0.166506123321589,-0.0194803831125036,0.188417410714286,-0.0108538461793846,0.554688177460903,2.55890227539497,4,"TRS",0.5,1,"Majority",1.697918,-0.523279335299914,5.399999857,"2000",0.580124944876328,0,0.580124944876328,0.157287676389865,1.37124148787272,3.04010771913653,-0.816553310411817,-0.101775369463701,0.762,0.796,0.612059206713006,0.558310961902614,0.953904119870571,0.948089589411971
2003,"Peru","President",0.926871644448475,6.46233773943018,0.580124944876328,6.4360791082305,0.151670234703427,-0.00774677081150969,0.188417410714286,-0.0108538461793846,0.141164573371178,2.69987368137521,4,"TRS",0.5,1,"Majority",3.48503,-0.516847568786421,5.899999857,"2000",0.580124944876328,0,0.737412621266193,0.189459023182282,0.554688177460903,2.55890227539497,-0.413523604089725,-0.816553310411817,0.75,0.749,0.728765521563493,0.975194211653306,0.994588749670352,0.999655937988934
2004,"Peru","President",1.14850201442317,6.46103304034683,0.580124944876328,6.4360791082305,0.1439097448598,0.0243469907235972,0.188417410714286,-0.0108538461793846,0.346995973105892,1.3350238547121,4,"TRS",0.5,1,"Majority",3.265925,-0.43713960520849,5.649999857,"2000",0.580124944876328,0,0.926871644448475,0.221630369974699,0.141164573371178,2.69987368137521,0.205831399734714,-0.413523604089725,0.738,0.774,0.498172344892807,0.694946170723244,0.862167433695633,0.969400312791497
2005,"Peru","President",1.40230373119029,6.4500990859984,0.580124944876328,6.4360791082305,0.143224653790707,0.0768009014928171,0.188417410714286,-0.0108538461793846,0.548866128075642,1.57250393854568,4,"TRS",0.5,1,"Majority",4.327195,-0.45184078581076,5.199999809,"2000",0.580124944876328,0,1.14850201442317,0.253801716767115,0.346995973105892,1.3350238547121,0.20187015496975,0.205831399734714,0.627,0.678,0.486545139561984,0.810945183263575,0.619049419816643,0.97727245835279
2006,"Peru","President",1.68827679474982,6.42958474280891,1.68827679474982,6.42958474280891,0.14961496149615,0.14961496149615,0.14961496149615,0.14961496149615,0.802272387126961,2.8104460404479,4,"TRS",0.5,1,"Majority",5.60478,-0.489971972997897,4.899999857,"2000",0.580124944876328,1.10815184987349,1.40230373119029,0.285973063559532,0.548866128075642,1.57250393854568,0.253406259051319,0.20187015496975,0.643,0.632,0.467418441712526,0.467418441712526,0.662752600587394,0.655468181955438
1996,"Uruguay","Legislator",1.15708929630622,1.57988980190104,0.880592036944258,3.59320882713734,0.134920097984128,0.134920097984128,0.157663911732409,0.157663911732409,-0.218752460289096,2.08714103773041,2,"PR",0,22.22,"D'Hondt",1.33305,0.379744013294102,10.799999715,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Uruguay","Legislator",1.35546964041636,0.898532161702678,0.880592036944258,3.59320882713734,0.102920249900906,0.102920249900906,0.157663911732409,0.157663911732409,-0.218752460289096,2.08714103773041,2,"PR",0,22.22,"D'Hondt",6.30403,0.00335611147409723,10.1499996195,"1990",0.880592036944258,0,1.15708929630622,0.198380344110146,-0.218752460289096,2.08714103773041,0,NA,0.518,0.768,0.388466869166399,0.476339162685239,0.643700828842081,0.772106589354392
1998,"Uruguay","Legislator",1.48006885988267,0.639454807337637,0.880592036944258,3.59320882713734,0.0640433778385262,0.0640433778385262,0.157663911732409,0.157663911732409,0.565986654482369,1.01417281236549,2,"PR",0,22.22,"D'Hondt",5.816815,-0.290807059230526,9.099999905,"1990",0.880592036944258,0,1.35546964041636,0.124599219466305,-0.218752460289096,2.08714103773041,0.784739114771465,0,0.434,0.765,0.370532125459998,0.476339162685239,0.60249782007228,0.782783078297632
1999,"Uruguay","Legislator",1.5352227453131,0.550886832370109,0.880592036944258,3.59320882713734,0.0206684921527726,0.0206684921527726,0.157663911732409,0.157663911732409,0.532214208888021,1.38666490219275,2,"PR",0,22.22,"D'Hondt",0.699985,-0.52841975159661,9.300000191,"1990",0.880592036944258,0,1.48006885988267,0.0551538854304328,0.565986654482369,1.01417281236549,-0.0337724455943482,0.784739114771465,0.473,0.674,0.507811127703914,0.760684547120353,0.491641837057709,0.9020561202707
2000,"Uruguay","Legislator",1.52526708731563,0.555773887228667,1.52526708731563,0.555773887228667,-0.0248253968005714,-0.0248253968005714,-0.0248253968005714,-0.0248253968005714,0.144731359432291,2.83266795455992,2,"PR",0,22.22,"D'Hondt",-2.36521,-0.629942123688051,10.2500000005,"2000",0.880592036944258,0.644675050371372,1.5352227453131,-0.00995565799746956,0.532214208888021,1.38666490219275,-0.38748284945573,-0.0337724455943482,0.53,0.514,0.501742834233749,0.501742834233749,0.644422837960352,0.659011602274749
2001,"Uruguay","Legislator",1.45453767649823,0.635219762205911,1.52526708731563,0.555773887228667,-0.0700592786657222,-0.0700592786657222,-0.0248253968005714,-0.0248253968005714,0.168149548227819,3.77312141620378,2,"PR",0,22.22,"D'Hondt",-3.1478,-0.651589042695979,10.1999998095,"2000",1.52526708731563,0,1.52526708731563,-0.0707294108174017,0.144731359432291,2.83266795455992,0.0234181887955283,-0.38748284945573,0.505,0.484,0.432936732665215,0.420073510465291,0.810075516693875,0.804466340895919
2002,"Uruguay","Legislator",1.32737030346886,0.795695472547991,1.52526708731563,0.555773887228667,-0.112654143086896,-0.112654143086896,-0.0248253968005714,-0.0248253968005714,0.542601931964669,2.45223721468508,2,"PR",0,22.22,"D'Hondt",-5.882015,-0.497040109313801,9.150000095,"2000",1.52526708731563,0,1.45453767649823,-0.127167373029365,0.168149548227819,3.77312141620378,0.37445238373685,0.0234181887955283,0.575,0.484,0.46313004243439,0.424246981076299,0.932119231815885,0.879139592286567
