yearcase,uniqueid,caseid,wave,party_survey,party_elected,pp1990_w,pp1993_w,pp1997_w,pp2001_w,pp2005_w,pp2009_w,pp2013_w,pp1986_e,pp1990_e,pp1994_e,pp1998_e,pp2002_e,pp2006_e,pp2010_e,region,age,elecsys,pplist,parlame,parlsys,fidelit,munelec,concurr,needmps,needmps2,needmps_all,abusemp,presinf,colig,cprep,cppol,cplimit,cpurnas,cpfisio,cpcorr,cpslow,cpmps,cpcenter,cpswitch,cpgovern,cpcands,cpparl,impinst,dilemma,coalperc,believe,demands,imptmin,efforts,exparea,expmin,promise,pporg,econaid,success,nocomp,bases,elecamp,famtrad,carisma,expel,expel2,expel_all,others,ppswitch,ppswitc2,ppswitch_all,execut,clients,clients2,clients_all,ppvsreg,prescand,govcand,plenario,defideo,visitas,visitas2,visitas_all,pedidos,pedidos2,pedidos_all,destpp,destpp2,destpp_all,pork,pork2,pork_all,destcn,destcn2,destcn_all,entidade,entidad2,entidade_all,local,local2,local_all,boletins,tvradio,discplen,votplen,intbill,amend,speaker,commiss,execpp,talkmil,fedbur,locbur,press,civsoc,mtsarney,mtcollor,favors,position,redtape,account,timevtr,timepref,timebill,timemisc,sarney,collor,itamar,cardoso1,cardoso2,lula,congress,partysys,coalgood,presscn,psdbpt,terms,pds1980,pmdb1980,pp1980_80,pdt1980,pt1980,ptb1980,outro1980,np1980,arena1966,mdb1966,outro1966,np1966,vereador,depest,senador,depfed,prefvice,govvice,ministro,secest,family,elei1990,occup,dempmdb,dempfl,dempds,dempsdb,demprn,dempdt,demptb,dempt,dempl,dempcdb,dempdc,dempcb,dempsb,dempstu,econdev,socord,demcons,ffaaint,ffaadem,mindef,minciv,extsni,lrclass,lrpmdb,lrdem,lrpcb,lrpcdob,lrpdc,lrpds,lrpdt,lrpfl,lrpl,lrpp,lrpp_ppb,lrppr,lrpps,lrpr,lrprn,lrpsb,lrpsd,lrpsdb,lrpsol,lrpstu,lrpt,lrptb,lrpv,lrsarney,lrcollor,lritamar,lrfhc,lrlula,lrdilma,econlmr,gov2006,pres2006,vot1989_1,vot1989_2,renda,inicpriv,govresp,concorr,getrich,trabvida,enviro,saude,edfund,edsuper,infra,socpol,flforpol,flallies,flviolence,fljudicial,flregulate,flrace,flpolref,flpreviden,flantipov,flanticorr,flgovrel,flsociety,flmonetary,dlforpol,dlallies,dlviol,dlinfra,dlrace,dlantpov,dlgender,dltecno,dlcorrup,dlgovrel,dlfiscal,dlcivsoc,dlmonet,dlhrmil,dlpetro,fpallies,fpecdev,fpinteg,fpauth,fpoecd,fpoecd2,fpoecd_all,china,onuseg,brfdi,bndes,cotaafro,cotrenda,casament,aborto,tengoal1,tengoal2,currentgoal1,currentgoal2,othergoal1,othergoal2,bfpobre,bfpref,bfbase,bflula,bfmywin,cites,amends,approved,econlmr1990,mnclmr,agrlmr,lrlmr,diap,kinzo,reldisc,absdisc,econdiap,ideodiap,presdiap,bcdiap,jurodiap,evangel,diapstar,diaphist,pm4,pm12,czideo,czideose,pweight
1997038,3038,38,1997,45,45,,,45,,,,,,,45,,,,,2,6,2,1,1,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,2,,,2,,,3,7,99,7,6,10,10,6,10,1,,1,,1,,1,2,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,1,1,,1,,,,,,,,,,,5,2,7,8,,,7,6,,3,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9,,,7,5,,9,,8,5,8,5,5,,,8,,4,4,,0,,1,2,,99,4,,,1,,,4,10,10,,10,,3,,,4,,4,,,2,10,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.420438499,0.257525051,.84375
1997039,3039,39,1997,13,13,,,13,,,,,,,13,,,,,4,3,1,1,1,,1,,,3,,2,,1,,,,,,,,,,,,,,,,,,1,,,2,,,9,7,2,8,5,6,6,6,8,2,,1,,2,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,1,,3,3,,2,,,,,,,,,,,6,3,7,5,,,8,5,,3,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,,7,3,,5,,7,4,7,5,6,,,7,,4,9,,0,,2,2,,3,5,,,2,,,3,8,7,,9,,4,,,3,,5,,,2,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94359048,0.229123061,.8983957
1997040,3040,40,1997,45,39,,,45,,,,,,,39,,,,,5,2,2,2,1,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,1,,,2,,,7,4,1,7,4,10,8,6,4,1,,1,,1,,1,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,1,,2,2,,2,,,,,,,,,,,6,4,6,8,,,8,6,,3,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,6,99,,10,,10,6,10,3,10,,,10,,4,3,,0,,2,1,,4,6,,,2,,,3,8,8,,10,,3,,,3,,4,,,2,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.346175975,0.260003601,.84375
1997041,3041,41,1997,13,13,,,13,,,,,,,13,,,,,5,7,2,1,1,,1,,,4,,2,,1,,,,,,,,,,,,,,,,,,1,,,1,,,7,8,1,8,7,9,8,5,6,1,,1,,1,,1,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,2,,1,2,,1,,,,,,,,,,,5,1,8,5,,,6,5,,3,,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,,,5,4,,5,,8,3,10,4,9,,,9,,3,3,,0,,1,2,,2,6,,,2,,,4,10,9,,10,,4,,,3,,6,,,2,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.490349913,0.198299276,.8983957
1997042,2058,42,1997,14,14,,,14,,,,,,,14,,,,,2,9,1,9,2,,0,,,1,,1,,3,,,,,,,,,,,,,,,,,,2,,,2,,,4,5,99,5,99,99,7,6,99,1,,1,,3,,2,3,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,,1,,2,1,,1,,,,,,,,,,,6,6,4,7,,,9,7,,3,,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,,,5,10,,5,,3,7,5,5,4,,,4,,2,3,,1,,3,3,,99,4,,,1,,,2,7,6,,7,,3,,,2,,6,,,1,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892451466,0.295779584,1.527273
1997043,1101,43,1997,25,15,,,25,,,,,,,15,,,,,1,6,2,2,1,,1,,,3,,2,,1,,,,,,,,,,,,,,,,,,1,,,2,,,5,3,1,4,1,4,6,2,5,2,,1,,2,,1,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,,2,,2,2,,3,,,,,,,,,,,5,2,5,6,,,5,2,,2,,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,,,9,8,,9,,8,8,6,8,7,,,8,,4,4,,0,,1,2,,5,5,,,1,,,3,5,8,,8,,3,,,4,,5,,,2,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354955823,0.209619768,.8590909
1997044,2128,44,1997,45,45,,,45,,,,,,,45,,,,,3,5,1,1,2,,1,,,2,,1,,2,,,,,,,,,,,,,,,,,,1,,,2,,,8,5,1,6,4,3,8,2,9,2,,1,,2,,1,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,,2,,2,2,,3,,,,,,,,,,,2,5,6,9,,,6,5,,2,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,7,7,,10,,4,6,2,6,5,,,5,,2,3,,1,,4,3,,99,6,,,2,,,3,9,9,,9,,3,,,4,,4,,,2,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083556028,0.223494209,.84375
1997045,3045,45,1997,14,14,,,14,,,,,,,14,,,,,1,4,9,1,1,,1,,,3,,2,,2,,,,,,,,,,,,,,,,,,1,,,2,,,10,3,3,7,10,10,2,99,10,3,,2,,3,,2,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,,1,1,,2,,,,,,,,,,,6,5,8,7,,,7,6,,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,7,7,,3,,7,3,2,99,2,,,2,,2,2,,1,,3,2,,5,5,,,1,,,1,5,1,,10,,1,,,1,,10,,,1,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804190607,0.568119725,1.527273
1997046,3046,46,1997,11,11,,,11,,,,,,,11,,,,,4,7,1,1,1,,0,,,4,,2,,1,,,,,,,,,,,,,,,,,,2,,,2,,,8,6,1,8,1,8,9,9,8,3,,2,,1,,1,4,4,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,3,,3,3,,2,,,,,,,,,,,2,1,3,3,,,2,2,,2,,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,,,6,6,,6,,6,6,6,6,6,,,6,,4,4,,1,,1,4,,5,5,,,1,,,3,10,10,,9,,3,,,2,,7,,,1,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039472748,0.161845791,1.320574
1997047,3047,47,1997,45,45,,,45,,,,,,,45,,,,,2,4,2,1,1,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,1,,,2,,,8,8,2,8,8,10,10,8,8,2,,1,,2,,1,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,3,,1,2,,2,,,,,,,,,,,4,7,8,9,,,5,5,,2,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,6,7,,10,,9,8,6,7,5,,,8,,3,2,,1,,1,1,,4,6,,,1,,,3,8,8,,10,,3,,,3,,4,,,2,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.287044337,0.244251058,.84375
1997048,1100,48,1997,11,11,,,11,,,,,,,11,,,,,3,9,3,1,1,,1,,,4,,2,,1,,,,,,,,,,,,,,,,,,1,,,2,,,4,2,4,5,2,5,5,6,4,2,,1,,1,,1,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,1,,1,2,,3,,,,,,,,,,,3,2,4,6,,,5,6,,2,,6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,,,6,3,,7,,7,7,7,7,7,,,7,,2,1,,1,,1,1,,5,6,,,3,,,99,8,7,,7,,6,,,3,,6,,,3,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096359528,0.452844039,1.320574
1997049,3049,49,1997,25,25,,,25,,,,,,,25,,,,,4,6,2,1,2,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,8,,,2,,,8,3,5,6,3,5,8,1,7,2,,1,,2,,1,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,4,,1,1,,2,,,,,,,,,,,2,5,7,9,,,5,2,,1,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,6,9,,9,,6,6,6,8,5,,,7,,2,4,,0,,2,1,,6,99,,,2,,,4,8,9,,9,,4,,,4,,6,,,3,9,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590867625,0.318463751,.8590909
1997050,3050,50,1997,25,25,,,25,,,,,,,25,,,,,4,9,3,1,2,,1,,,4,,2,,1,,,,,,,,,,,,,,,,,,1,,,2,,,7,3,2,7,2,9,10,9,10,2,,1,,4,,2,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,1,,1,1,,2,,,,,,,,,,,6,6,6,8,,,7,7,,2,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,,,7,10,,5,,3,6,2,2,1,,,1,,3,1,,1,,4,4,,10,8,,,1,,,3,10,3,,7,,1,,,1,,5,,,1,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.567924733,0.506532345,.8590909
1997051,3051,51,1997,25,25,,,25,,,,,,,25,,,,,2,9,2,1,1,,0,,,2,,1,,3,,,,,,,,,,,,,,,,,,2,,,1,,,10,9,3,2,1,8,2,6,4,4,,2,,4,,2,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,,4,,1,3,,3,,,,,,,,,,,8,3,2,9,,,7,8,,1,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,,7,10,,8,,3,7,1,7,1,,,2,,4,1,,1,,2,3,,99,4,,,1,,,3,6,8,,7,,2,,,2,,4,,,1,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.138004928,0.281437151,.8590909
1997052,3052,52,1997,45,45,,,45,,,,,,,45,,,,,3,7,2,1,1,,1,,,2,,1,,3,,,,,,,,,,,,,,,,,,1,,,1,,,9,4,1,3,3,8,5,7,3,2,,1,,2,,1,3,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,1,,1,1,,2,,,,,,,,,,,9,5,9,10,,,8,6,,3,,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,,7,6,,9,,6,4,6,5,5,,,5,,4,3,,0,,2,3,,5,6,,,1,,,2,6,8,,8,,2,,,3,,4,,,2,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494489556,0.265337684,.84375
1997053,3053,53,1997,11,11,,,11,,,,,,,11,,,,,3,6,3,2,2,,0,,,4,,2,,2,,,,,,,,,,,,,,,,,,2,,,2,,,7,6,7,8,6,8,9,6,9,3,,2,,3,,2,3,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,1,,1,1,,2,,,,,,,,,,,7,2,7,5,,,6,5,,2,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,5,8,,4,,5,2,8,2,5,,,5,,2,2,,1,,1,3,,7,5,,,1,,,4,9,5,,10,,99,,,4,,6,,,1,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.342116251,0.360011435,1.320574
1997054,3054,54,1997,11,14,,,11,,,,,,,14,,,,,3,9,2,1,1,,0,,,4,,2,,1,,,,,,,,,,,,,,,,,,2,,,2,,,7,7,1,7,5,8,8,9,8,4,,2,,4,,2,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,2,,2,2,,2,,,,,,,,,,,7,4,5,6,,,7,5,,1,,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,,,6,6,,7,,6,6,5,7,5,,,5,,2,3,,0,,2,2,,5,4,,,1,,,3,7,6,,7,,2,,,2,,4,,,3,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968994477,0.244635642,1.320574
1997055,3055,55,1997,11,11,,,11,,,,,,,11,,,,,2,8,2,2,1,,1,,,3,,2,,1,,,,,,,,,,,,,,,,,,1,,,2,,,99,99,99,99,99,99,99,9,9,3,,2,,1,,1,1,2,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,9,,1,,3,2,,3,,,,,,,,,,,3,4,5,6,,,6,6,,1,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,9,,,6,9,,6,,99,99,5,99,4,,,5,,4,4,,1,,3,4,,6,7,,,4,,,4,8,7,,7,,4,,,5,,7,,,1,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.460586965,0.338731959,1.320574
1997056,2051,56,1997,13,13,,,13,,,,,,,13,,,,,3,6,1,2,1,,1,,,4,,2,,1,,,,,,,,,,,,,,,,,,1,,,1,,,5,7,1,5,2,8,5,2,5,1,,1,,1,,1,2,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,,3,2,,2,,,,,,,,,,,5,2,5,4,,,5,4,,3,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,6,5,,6,,7,4,8,5,7,,,8,,4,3,,0,,1,1,,99,5,,,1,,,3,8,8,,9,,4,,,3,,6,,,2,8,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.161297135,0.18872912,.8983957
1997057,3057,57,1997,25,25,,,25,,,,,,,25,,,,,4,8,2,1,1,,0,,,4,,2,,1,,,,,,,,,,,,,,,,,,2,,,2,,,8,4,2,7,1,1,8,5,7,2,,1,,4,,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,,3,3,,2,,,,,,,,,,,4,1,6,7,,,6,4,,1,,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,,,9,9,,7,,8,7,4,2,2,,,2,,3,2,,1,,3,2,,99,3,,,99,,,2,6,4,,8,,99,,,99,,4,,,1,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.635968774,0.341800816,.8590909
1997058,1040,58,1997,22,22,,,22,,,,,,,22,,,,,3,8,2,2,2,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,1,,,2,,,5,2,1,8,3,4,9,7,7,3,,2,,4,,2,4,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,1,,3,4,,4,,,,,,,,,,,4,8,8,3,,,5,3,,1,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,8,3,,7,,2,5,2,10,1,,,8,,3,4,,0,,2,4,,4,7,,,1,,,6,9,6,,9,,2,,,2,,4,,,1,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258282943,0.23385003,.9090909
1997059,3059,59,1997,15,15,,,15,,,,,,,15,,,,,4,9,2,1,1,,0,,,2,,1,,2,,,,,,,,,,,,,,,,,,2,,,1,,,8,7,4,6,5,7,9,9,8,4,,2,,2,,1,3,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,1,,2,1,,3,,,,,,,,,,,6,7,6,8,,,6,4,,3,,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,,,7,7,,8,,4,4,6,5,4,,,3,,3,3,,0,,4,4,,4,3,,,2,,,2,7,7,,4,,8,,,6,,9,,,2,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072859666,0.758371904,.9917355
1997060,3060,60,1997,13,13,,,13,,,,,,,13,,,,,3,6,1,1,9,,1,,,4,,2,,1,,,,,,,,,,,,,,,,,,9,,,2,,,7,4,1,4,1,1,7,7,9,9,,9,,1,,1,9,4,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,3,,3,3,,2,,,,,,,,,,,5,5,8,6,,,99,99,,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,7,5,,8,,7,99,10,99,8,,,8,,4,4,,9,,9,9,,4,6,,,3,,,4,10,99,,10,,99,,,5,,7,,,3,99,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.006540577,0.201998842,.8983957
1997061,3061,61,1997,45,45,,,45,,,,,,,45,,,,,2,4,2,1,1,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,1,,,2,,,8,8,1,3,6,1,8,4,10,2,,1,,1,,1,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,,2,,2,2,,4,,,,,,,,,,,3,2,6,9,,,99,99,,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,8,8,,8,,8,8,8,8,8,,,8,,4,1,,1,,1,1,,4,5,,,1,,,3,6,5,,8,,4,,,1,,4,,,1,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395941875,0.419953599,.84375
1997062,3062,62,1997,45,15,,,45,,,,,,,15,,,,,1,7,2,1,1,,1,,,4,,2,,2,,,,,,,,,,,,,,,,,,1,,,1,,,8,8,4,8,6,8,8,1,8,3,,2,,2,,1,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,2,,1,2,,3,,,,,,,,,,,6,3,7,8,,,7,8,,1,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,,,6,6,,5,,5,5,4,4,3,,,3,,3,2,,1,,1,2,,5,5,,,2,,,4,9,3,,9,,2,,,3,,4,,,2,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605449406,0.444038086,.84375
1997063,3063,63,1997,45,45,,,45,,,,,,,45,,,,,2,6,3,2,1,,0,,,3,,2,,1,,,,,,,,,,,,,,,,,,2,,,2,,,2,2,2,3,2,9,9,9,6,3,,2,,3,,2,2,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,1,,2,2,,2,,,,,,,,,,,5,5,7,9,,,9,7,,2,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,,,8,8,,7,,99,5,5,3,2,,,2,,4,3,,0,,1,2,,99,5,,,2,,,5,8,8,,9,,2,,,2,,5,,,1,7,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062066535,0.232721963,.84375
1997064,3064,64,1997,15,15,,,15,,,,,,,15,,,,,2,5,2,1,1,,0,,,4,,2,,1,,,,,,,,,,,,,,,,,,2,,,8,,,99,5,99,8,99,8,8,99,6,3,,2,,1,,1,3,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,1,,4,3,,1,,,,,,,,,,,5,2,5,5,,,6,5,,3,,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,,,7,3,,6,,7,3,7,3,7,,,7,,4,4,,0,,1,2,,3,5,,,1,,,4,10,10,,10,,1,,,1,,5,,,1,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.675158488,0.2001663,.9917355
1997065,3065,65,1997,15,15,,,15,,,,,,,15,,,,,3,6,3,2,1,,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,1,,,2,,,8,5,4,8,4,8,6,8,99,1,,1,,1,,1,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,1,,1,,,,,,,,,,,4,1,5,7,,,8,5,,3,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,,,10,10,,10,,5,4,5,7,4,,,5,,4,4,,9,,4,9,,4,5,,,4,,,4,7,8,,7,,5,,,5,,5,,,1,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.72272332,0.319957825,.9917355
1997066,3066,66,1997,15,15,,,15,,,,,,,15,,,,,1,2,1,1,1,,1,,,4,,2,,1,,,,,,,,,,,,,,,,,,1,,,2,,,7,5,3,9,8,8,9,8,9,1,,1,,1,,1,2,4,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,1,,1,1,,2,,,,,,,,,,,2,1,9,2,,,7,6,,2,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,,,10,6,,7,,8,6,10,6,10,,,7,,4,4,,0,,4,4,,99,3,,,1,,,3,10,8,,8,,4,,,4,,9,,,1,8,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.643089123,0.302968199,.9917355
